subFolder,group,plate,well,cell,QC1,QC2
220221_ICells_Mattek_s01_cell_1,Mattek,plate1,s01,Mattek_s01_cell_1_plate1,A,A
220221_ICells_Mattek_s01_cell_1,Mattek,plate1,s01,Mattek_s01_cell_1_plate1,,
220221_ICells_Mattek_s01_cell_1,Mattek,plate1,s01,Mattek_s01_cell_1_plate1,,
220221_ICells_Mattek_s01_cell_1,Mattek,plate1,s01,Mattek_s01_cell_1_plate1,,
220221_ICells_Mattek_s01_cell_1,Mattek,plate1,s01,Mattek_s01_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s02_cell_1,Mattek,plate1,s02,Mattek_s02_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s03_cell_1,Mattek,plate1,s03,Mattek_s03_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_1,Mattek,plate1,s04,Mattek_s04_cell_1_plate1,,
220221_ICells_Mattek_s04_cell_2,Mattek,plate1,s04,Mattek_s04_cell_2_plate1,,
220221_ICells_Mattek_s04_cell_2,Mattek,plate1,s04,Mattek_s04_cell_2_plate1,,
220221_ICells_Mattek_s04_cell_2,Mattek,plate1,s04,Mattek_s04_cell_2_plate1,,
220221_ICells_Mattek_s04_cell_2,Mattek,plate1,s04,Mattek_s04_cell_2_plate1,,
220221_ICells_Mattek_s04_cell_2,Mattek,plate1,s04,Mattek_s04_cell_2_plate1,,
220221_ICells_Mattek_s04_cell_2,Mattek,plate1,s04,Mattek_s04_cell_2_plate1,,
220221_ICells_Mattek_s04_cell_2,Mattek,plate1,s04,Mattek_s04_cell_2_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s04_cell_3,Mattek,plate1,s04,Mattek_s04_cell_3_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s05_cell_1,Mattek,plate1,s05,Mattek_s05_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s07_cell_1,Mattek,plate1,s07,Mattek_s07_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_1,Mattek,plate1,s08,Mattek_s08_cell_1_plate1,,
220221_ICells_Mattek_s08_cell_2,Mattek,plate1,s08,Mattek_s08_cell_2_plate1,,
220221_ICells_Mattek_s08_cell_2,Mattek,plate1,s08,Mattek_s08_cell_2_plate1,,
220221_ICells_Mattek_s08_cell_2,Mattek,plate1,s08,Mattek_s08_cell_2_plate1,,
220221_ICells_Mattek_s08_cell_2,Mattek,plate1,s08,Mattek_s08_cell_2_plate1,,
220221_ICells_Mattek_s08_cell_2,Mattek,plate1,s08,Mattek_s08_cell_2_plate1,,
220221_ICells_Mattek_s08_cell_2,Mattek,plate1,s08,Mattek_s08_cell_2_plate1,,
220221_ICells_Mattek_s08_cell_2,Mattek,plate1,s08,Mattek_s08_cell_2_plate1,,
220221_ICells_Mattek_s08_cell_2,Mattek,plate1,s08,Mattek_s08_cell_2_plate1,,
220221_ICells_Mattek_s09_cell_1,Mattek,plate1,s09,Mattek_s09_cell_1_plate1,,
220221_ICells_Mattek_s09_cell_1,Mattek,plate1,s09,Mattek_s09_cell_1_plate1,,
220221_ICells_Mattek_s09_cell_1,Mattek,plate1,s09,Mattek_s09_cell_1_plate1,,
220221_ICells_Mattek_s09_cell_1,Mattek,plate1,s09,Mattek_s09_cell_1_plate1,,
220221_ICells_Mattek_s09_cell_1,Mattek,plate1,s09,Mattek_s09_cell_1_plate1,,
220221_ICells_Mattek_s09_cell_1,Mattek,plate1,s09,Mattek_s09_cell_1_plate1,,
220221_ICells_Mattek_s09_cell_1,Mattek,plate1,s09,Mattek_s09_cell_1_plate1,,
220221_ICells_Mattek_s09_cell_1,Mattek,plate1,s09,Mattek_s09_cell_1_plate1,,
220221_ICells_Mattek_s10_cell_1,Mattek,plate1,s10,Mattek_s10_cell_1_plate1,,
220221_ICells_Mattek_s11_cell_1,Mattek,plate1,s11,Mattek_s11_cell_1_plate1,,
220221_ICells_Mattek_s11_cell_1,Mattek,plate1,s11,Mattek_s11_cell_1_plate1,,
220221_ICells_Mattek_s11_cell_1,Mattek,plate1,s11,Mattek_s11_cell_1_plate1,,
220221_ICells_Mattek_s11_cell_1,Mattek,plate1,s11,Mattek_s11_cell_1_plate1,,
220221_ICells_Mattek_s11_cell_1,Mattek,plate1,s11,Mattek_s11_cell_1_plate1,,
220221_ICells_Mattek_s11_cell_2,Mattek,plate1,s11,Mattek_s11_cell_2_plate1,,
220221_ICells_Mattek_s11_cell_2,Mattek,plate1,s11,Mattek_s11_cell_2_plate1,,
220221_ICells_Mattek_s11_cell_2,Mattek,plate1,s11,Mattek_s11_cell_2_plate1,,
220221_ICells_Mattek_s11_cell_2,Mattek,plate1,s11,Mattek_s11_cell_2_plate1,,
220221_ICells_Mattek_s11_cell_2,Mattek,plate1,s11,Mattek_s11_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_1,Mattek,plate1,s12,Mattek_s12_cell_1_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s12_cell_2,Mattek,plate1,s12,Mattek_s12_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_1,Mattek,plate1,s13,Mattek_s13_cell_1_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s13_cell_2,Mattek,plate1,s13,Mattek_s13_cell_2_plate1,,
220221_ICells_Mattek_s16_cell_2,Mattek,plate1,s16,Mattek_s16_cell_2_plate1,,
220221_ICells_Mattek_s16_cell_2,Mattek,plate1,s16,Mattek_s16_cell_2_plate1,,
220221_ICells_Mattek_s16_cell_2,Mattek,plate1,s16,Mattek_s16_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_1,Mattek,plate1,s18,Mattek_s18_cell_1_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_2,Mattek,plate1,s18,Mattek_s18_cell_2_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_3,Mattek,plate1,s18,Mattek_s18_cell_3_plate1,,
220221_ICells_Mattek_s18_cell_4,Mattek,plate1,s18,Mattek_s18_cell_4_plate1,,
220221_ICells_Mattek_s18_cell_4,Mattek,plate1,s18,Mattek_s18_cell_4_plate1,,
220221_ICells_Mattek_s18_cell_4,Mattek,plate1,s18,Mattek_s18_cell_4_plate1,,
220221_ICells_Mattek_s18_cell_4,Mattek,plate1,s18,Mattek_s18_cell_4_plate1,,
220221_ICells_Mattek_s18_cell_4,Mattek,plate1,s18,Mattek_s18_cell_4_plate1,,
220221_ICells_Mattek_s18_cell_4,Mattek,plate1,s18,Mattek_s18_cell_4_plate1,,
220221_ICells_Mattek_s18_cell_4,Mattek,plate1,s18,Mattek_s18_cell_4_plate1,,
220221_ICells_Mattek_s18_cell_4,Mattek,plate1,s18,Mattek_s18_cell_4_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s19_cell_1,Mattek,plate1,s19,Mattek_s19_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s21_cell_1,Mattek,plate1,s21,Mattek_s21_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
220221_ICells_Mattek_s22_cell_1,Mattek,plate1,s22,Mattek_s22_cell_1_plate1,,
